"CellCode";"EofOrigin.x";"NofOrigin.x";"final_capacity"
"10kmE479N355";4790000;3550000;0.965817295087267
"10kmE479N356";4790000;3560000;0.999944600790329
"10kmE479N357";4790000;3570000;0.987316665877285
"10kmE479N358";4790000;3580000;0.859991591074665
"10kmE479N359";4790000;3590000;0.19593170660894
"10kmE479N361";4790000;3610000;0.937716776060082
"10kmE479N362";4790000;3620000;0.999963126906728
"10kmE479N363";4790000;3630000;0.951449657130131
"10kmE479N364";4790000;3640000;0.765109962317492
"10kmE479N365";4790000;3650000;0.651092461350027
"10kmE479N366";4790000;3660000;0.791657500593007
"10kmE479N367";4790000;3670000;0.931562221888699
"10kmE479N368";4790000;3680000;0.846160583967145
"10kmE479N369";4790000;3690000;0.692429141088882
"10kmE479N370";4790000;3700000;0.898615496317204
"10kmE479N371";4790000;3710000;0.900051043472592
"10kmE479N372";4790000;3720000;0.885968461507059
"10kmE479N373";4790000;3730000;0.898165221346801
"10kmE479N374";4790000;3740000;0.898379395006794
"10kmE479N375";4790000;3750000;0.906217970570786
"10kmE479N376";4790000;3760000;0.931857983919649
"10kmE479N377";4790000;3770000;0.993084390143809
"10kmE479N378";4790000;3780000;0.99998137826112
"10kmE479N379";4790000;3790000;0.617216043280486
"10kmE479N380";4790000;3800000;0.839840540324438
"10kmE479N381";4790000;3810000;0.548846063371011
"10kmE479N382";4790000;3820000;0.562524301756847
"10kmE479N383";4790000;3830000;NA
"10kmE479N384";4790000;3840000;NA
"10kmE479N385";4790000;3850000;0.191055838487005
"10kmE479N394";NA;NA;NA
"10kmE479N396";4790000;3960000;NA
"10kmE479N397";4790000;3970000;NA
"10kmE479N398";4790000;3980000;NA
"10kmE479N399";4790000;3990000;NA
"10kmE479N400";4790000;4000000;NA
"10kmE479N401";4790000;4010000;NA
"10kmE479N402";4790000;4020000;NA
"10kmE479N404";4790000;4040000;0.0435949062112153
"10kmE479N405";4790000;4050000;NA
"10kmE479N406";4790000;4060000;NA
"10kmE479N407";4790000;4070000;0.238126193480202
"10kmE479N414";4790000;4140000;NA
"10kmE479N415";4790000;4150000;NA
"10kmE479N416";NA;NA;NA
"10kmE479N418";4790000;4180000;NA
"10kmE479N419";4790000;4190000;NA
"10kmE479N420";4790000;4200000;NA
"10kmE479N421";4790000;4210000;0.58122690976773
"10kmE479N422";4790000;4220000;0.973995946521207
"10kmE479N423";4790000;4230000;NA
"10kmE479N424";4790000;4240000;NA
"10kmE479N425";4790000;4250000;0.668385487545353
"10kmE479N426";4790000;4260000;0.649106726920538
"10kmE479N427";4790000;4270000;0.630517170702783
"10kmE479N428";4790000;4280000;0.810159853206853
"10kmE479N429";4790000;4290000;0.819036306574847
"10kmE479N430";4790000;4300000;0.921169702048682
"10kmE479N431";4790000;4310000;0.829715232135671
"10kmE479N432";4790000;4320000;0.913852717624933
"10kmE479N433";4790000;4330000;0.892732814267465
"10kmE479N434";4790000;4340000;0.876475310026962
"10kmE479N435";4790000;4350000;0.908650367970852
"10kmE479N436";4790000;4360000;0.994671951802407
"10kmE479N437";4790000;4370000;0.917943198778259
"10kmE479N438";4790000;4380000;0.885917131937808
"10kmE479N439";4790000;4390000;0.889913130876912
"10kmE479N440";4790000;4400000;0.651945269864168
"10kmE479N441";4790000;4410000;0.908813369101612
"10kmE479N442";4790000;4420000;0.99937526287548
"10kmE479N443";4790000;4430000;0.999973779126591
"10kmE479N444";4790000;4440000;0.999880693629355
"10kmE479N445";4790000;4450000;0.99530122847002
"10kmE479N446";4790000;4460000;0.99999359814836
"10kmE479N447";4790000;4470000;0.999995608875891
"10kmE479N448";4790000;4480000;0.999921771042334
"10kmE479N449";4790000;4490000;NA
"10kmE479N450";4790000;4500000;NA
"10kmE479N451";4790000;4510000;0.261838411291714
"10kmE479N452";4790000;4520000;0.14177083806258
"10kmE479N528";NA;NA;NA
"10kmE479N529";NA;NA;NA
"10kmE479N532";NA;NA;NA
"10kmE479N533";NA;NA;NA
"10kmE479N535";NA;NA;NA
"10kmE479N536";NA;NA;NA
"10kmE480N105";NA;NA;NA
"10kmE480N106";NA;NA;NA
"10kmE480N107";NA;NA;NA
"10kmE480N131";NA;NA;NA
"10kmE480N132";NA;NA;NA
"10kmE480N133";4800000;1330000;0.908977741701779
"10kmE480N134";NA;NA;NA
"10kmE480N142";NA;NA;NA
"10kmE480N150";NA;NA;NA
"10kmE480N151";4800000;1510000;0.999983264860056
"10kmE480N152";NA;NA;NA
"10kmE480N156";NA;NA;NA
"10kmE480N167";NA;NA;NA
"10kmE480N168";NA;NA;NA
"10kmE480N169";NA;NA;NA
"10kmE480N170";NA;NA;NA
"10kmE480N171";NA;NA;NA
"10kmE480N189";NA;NA;NA
"10kmE480N190";NA;NA;NA
"10kmE480N219";NA;NA;NA
"10kmE480N220";NA;NA;NA
"10kmE480N221";NA;NA;NA
"10kmE480N222";4800000;2220000;0.999972299875605
"10kmE480N223";4800000;2230000;0.999975586503613
"10kmE480N224";NA;NA;NA
"10kmE480N227";NA;NA;NA
"10kmE480N228";NA;NA;NA
"10kmE480N354";4800000;3540000;0.633327900848094
"10kmE480N355";4800000;3550000;0.999367524077258
"10kmE480N356";4800000;3560000;0.984411681347479
"10kmE480N357";4800000;3570000;0.999960792846608
"10kmE480N358";4800000;3580000;0.99938800682128
"10kmE480N359";4800000;3590000;0.502806514841018
"10kmE480N361";4800000;3610000;0.409159619784702
"10kmE480N362";4800000;3620000;0.985353326552004
"10kmE480N363";4800000;3630000;0.834218068616562
"10kmE480N364";4800000;3640000;0.586948161342262
"10kmE480N365";4800000;3650000;0.535330051961533
"10kmE480N366";4800000;3660000;0.973022754278951
"10kmE480N367";4800000;3670000;0.998223539078403
"10kmE480N368";4800000;3680000;0.974431922725633
"10kmE480N369";4800000;3690000;0.976923004801125
"10kmE480N370";4800000;3700000;0.632693235804175
"10kmE480N371";4800000;3710000;0.644982911450131
"10kmE480N372";4800000;3720000;0.646251926705548
"10kmE480N373";4800000;3730000;0.639212878995527
"10kmE480N374";4800000;3740000;0.641301846157134
"10kmE480N375";4800000;3750000;0.698769576610523
"10kmE480N376";4800000;3760000;0.916713584738224
"10kmE480N377";4800000;3770000;0.936944643894721
"10kmE480N378";4800000;3780000;0.951536635816335
"10kmE480N379";4800000;3790000;0.972350216209651
"10kmE480N380";4800000;3800000;0.969676256202103
"10kmE480N381";4800000;3810000;NA
"10kmE480N382";4800000;3820000;NA
"10kmE480N383";4800000;3830000;NA
"10kmE480N384";4800000;3840000;NA
"10kmE480N385";4800000;3850000;NA
"10kmE480N386";4800000;3860000;NA
"10kmE480N387";4800000;3870000;0.0612943128641981
"10kmE480N388";4800000;3880000;0.0207976797252064
"10kmE480N389";4800000;3890000;NA
"10kmE480N390";4800000;3900000;0.326227696828608
"10kmE480N394";NA;NA;NA
"10kmE480N395";NA;NA;NA
"10kmE480N396";NA;NA;NA
"10kmE480N397";NA;NA;NA
"10kmE480N398";4800000;3980000;NA
"10kmE480N399";4800000;3990000;NA
"10kmE480N400";4800000;4000000;NA
"10kmE480N401";4800000;4010000;NA
"10kmE480N402";4800000;4020000;NA
"10kmE480N403";4800000;4030000;NA
"10kmE480N404";4800000;4040000;NA
"10kmE480N405";4800000;4050000;0.008558220124324
"10kmE480N406";4800000;4060000;0.398629013163531
"10kmE480N407";4800000;4070000;0.143085782320597
"10kmE480N414";4800000;4140000;NA
"10kmE480N415";4800000;4150000;NA
"10kmE480N416";4800000;4160000;NA
"10kmE480N417";4800000;4170000;NA
"10kmE480N418";4800000;4180000;NA
"10kmE480N419";4800000;4190000;NA
"10kmE480N420";4800000;4200000;NA
"10kmE480N421";4800000;4210000;NA
"10kmE480N422";4800000;4220000;0.995803731208699
"10kmE480N423";4800000;4230000;0.999927608096359
"10kmE480N424";4800000;4240000;NA
"10kmE480N425";4800000;4250000;NA
"10kmE480N426";4800000;4260000;0.495688389600031
"10kmE480N427";4800000;4270000;0.738501859026667
"10kmE480N428";4800000;4280000;0.967832304609299
"10kmE480N429";4800000;4290000;0.999955909649281
"10kmE480N430";4800000;4300000;0.992742341567545
"10kmE480N431";4800000;4310000;0.947928105290639
"10kmE480N432";4800000;4320000;0.780814198290962
"10kmE480N433";4800000;4330000;0.734418584952713
"10kmE480N434";4800000;4340000;0.691049168855815
"10kmE480N435";4800000;4350000;0.87988617299991
"10kmE480N436";4800000;4360000;0.858207102226067
"10kmE480N437";4800000;4370000;0.860133420598094
"10kmE480N438";4800000;4380000;0.844766901474884
"10kmE480N439";4800000;4390000;0.686290639696588
"10kmE480N440";4800000;4400000;0.74425524369394
"10kmE480N441";4800000;4410000;0.771317802841863
"10kmE480N442";4800000;4420000;0.938906027428056
"10kmE480N443";4800000;4430000;0.868050497656618
"10kmE480N444";4800000;4440000;0.937687982065804
"10kmE480N445";4800000;4450000;0.994219881774442
"10kmE480N446";4800000;4460000;0.997459362150498
"10kmE480N447";4800000;4470000;0.999968452223808
"10kmE480N448";4800000;4480000;0.999847518555197
"10kmE480N449";4800000;4490000;0.95364043688736
"10kmE480N450";4800000;4500000;NA
"10kmE480N451";4800000;4510000;0.459119609853573
"10kmE480N452";4800000;4520000;0.162232459553818
"10kmE480N533";NA;NA;NA
"10kmE480N534";NA;NA;NA
"10kmE480N535";NA;NA;NA
"10kmE480N536";NA;NA;NA
"10kmE481N105";NA;NA;NA
"10kmE481N106";4810000;1060000;0.999997075417495
"10kmE481N107";NA;NA;NA
"10kmE481N133";NA;NA;NA
"10kmE481N134";NA;NA;NA
"10kmE481N167";NA;NA;NA
"10kmE481N168";NA;NA;NA
"10kmE481N169";NA;NA;NA
"10kmE481N170";NA;NA;NA
"10kmE481N171";NA;NA;NA
"10kmE481N185";NA;NA;NA
"10kmE481N186";NA;NA;NA
"10kmE481N187";NA;NA;NA
"10kmE481N188";NA;NA;NA
"10kmE481N189";NA;NA;NA
"10kmE481N206";NA;NA;NA
"10kmE481N217";NA;NA;NA
"10kmE481N218";NA;NA;NA
"10kmE481N221";NA;NA;NA
"10kmE481N222";4810000;2220000;0.999970273520471
"10kmE481N223";4810000;2230000;0.999968929775762
"10kmE481N224";4810000;2240000;0.999967010759698
"10kmE481N225";4810000;2250000;0.999973010079734
"10kmE481N226";NA;NA;NA
"10kmE481N227";NA;NA;NA
"10kmE481N228";NA;NA;NA
"10kmE481N354";4810000;3540000;0.652658603648124
"10kmE481N355";4810000;3550000;0.999923166684814
"10kmE481N356";4810000;3560000;0.999932928614783
"10kmE481N357";4810000;3570000;0.998673570853001
"10kmE481N358";4810000;3580000;0.906722141581769
"10kmE481N359";4810000;3590000;0.478920558409495
"10kmE481N361";4810000;3610000;0.0321439782021143
"10kmE481N362";4810000;3620000;0.683655260469902
"10kmE481N363";4810000;3630000;0.930846419062157
"10kmE481N364";4810000;3640000;0.309933201266673
"10kmE481N365";4810000;3650000;0.558618542213099
"10kmE481N366";4810000;3660000;0.569668952367145
"10kmE481N367";4810000;3670000;0.590423005526067
"10kmE481N368";4810000;3680000;0.536946632997615
"10kmE481N369";4810000;3690000;0.856584095690546
"10kmE481N370";4810000;3700000;0.746063081310634
"10kmE481N371";4810000;3710000;0.665564906979155
"10kmE481N372";4810000;3720000;0.711370752957956
"10kmE481N373";4810000;3730000;0.639151644865372
"10kmE481N374";4810000;3740000;0.630987088255859
"10kmE481N375";4810000;3750000;0.641935260989318
"10kmE481N376";4810000;3760000;0.911431231594513
"10kmE481N377";4810000;3770000;NA
"10kmE481N378";4810000;3780000;NA
"10kmE481N379";4810000;3790000;NA
"10kmE481N380";4810000;3800000;NA
"10kmE481N381";4810000;3810000;NA
"10kmE481N386";4810000;3860000;NA
"10kmE481N387";4810000;3870000;NA
"10kmE481N388";4810000;3880000;0.683081462147139
"10kmE481N389";4810000;3890000;NA
"10kmE481N390";4810000;3900000;NA
"10kmE481N391";4810000;3910000;NA
"10kmE481N392";4810000;3920000;0.431121915566362
"10kmE481N393";4810000;3930000;0.351619496206921
"10kmE481N398";NA;NA;NA
"10kmE481N399";4810000;3990000;NA
"10kmE481N400";4810000;4000000;NA
"10kmE481N401";4810000;4010000;NA
"10kmE481N402";4810000;4020000;NA
"10kmE481N403";4810000;4030000;NA
"10kmE481N404";4810000;4040000;NA
"10kmE481N405";4810000;4050000;NA
"10kmE481N406";4810000;4060000;NA
"10kmE481N407";4810000;4070000;NA
"10kmE481N408";4810000;4080000;NA
"10kmE481N409";4810000;4090000;0.0199659468501506
"10kmE481N413";4810000;4130000;NA
"10kmE481N414";4810000;4140000;NA
"10kmE481N415";4810000;4150000;NA
"10kmE481N416";4810000;4160000;NA
"10kmE481N417";4810000;4170000;NA
"10kmE481N418";4810000;4180000;NA
"10kmE481N419";4810000;4190000;NA
"10kmE481N420";4810000;4200000;0.875508064771122
"10kmE481N421";4810000;4210000;0.999931200930869
"10kmE481N422";4810000;4220000;0.999927526444128
"10kmE481N423";4810000;4230000;0.980481023904772
"10kmE481N424";4810000;4240000;0.854705681682806
"10kmE481N425";4810000;4250000;0.716496812320937
"10kmE481N426";4810000;4260000;0.721459304453026
"10kmE481N427";4810000;4270000;0.77559354821006
"10kmE481N428";4810000;4280000;0.990406569147955
"10kmE481N429";4810000;4290000;0.999951592404115
"10kmE481N430";4810000;4300000;0.982258170960576
"10kmE481N431";4810000;4310000;0.921229866183601
"10kmE481N432";4810000;4320000;0.816109178677205
"10kmE481N433";4810000;4330000;0.728098606879651
"10kmE481N434";4810000;4340000;0.769242819942711
"10kmE481N435";4810000;4350000;0.770947068079089
"10kmE481N436";4810000;4360000;0.782466483975011
"10kmE481N437";4810000;4370000;0.728417044585389
"10kmE481N438";4810000;4380000;0.754448140938623
"10kmE481N439";4810000;4390000;0.69355444956002
"10kmE481N440";4810000;4400000;0.734061277076364
"10kmE481N441";4810000;4410000;0.734397180664377
"10kmE481N442";4810000;4420000;0.81281512003726
"10kmE481N443";4810000;4430000;0.91110526716128
"10kmE481N444";4810000;4440000;0.828959389837886
"10kmE481N445";4810000;4450000;0.925965232488899
"10kmE481N446";4810000;4460000;0.959441627428388
"10kmE481N447";4810000;4470000;0.981868678572476
"10kmE481N448";4810000;4480000;0.977418969050456
"10kmE481N449";4810000;4490000;0.958254315307641
"10kmE481N450";4810000;4500000;NA
"10kmE481N451";4810000;4510000;0.739589904361663
"10kmE481N452";4810000;4520000;0.364283211215409
"10kmE481N453";4810000;4530000;0.273736223587074
"10kmE481N454";4810000;4540000;0.152037644775068
"10kmE481N534";NA;NA;NA
"10kmE481N535";NA;NA;NA
"10kmE481N536";NA;NA;NA
"10kmE481N537";NA;NA;NA
"10kmE482N104";NA;NA;NA
"10kmE482N105";NA;NA;NA
"10kmE482N106";4820000;1060000;0.999995791754858
"10kmE482N107";NA;NA;NA
"10kmE482N166";NA;NA;NA
"10kmE482N167";NA;NA;NA
"10kmE482N168";NA;NA;NA
"10kmE482N170";NA;NA;NA
"10kmE482N174";NA;NA;NA
"10kmE482N175";NA;NA;NA
"10kmE482N184";NA;NA;NA
"10kmE482N185";NA;NA;NA
"10kmE482N186";NA;NA;NA
"10kmE482N205";NA;NA;NA
"10kmE482N206";NA;NA;NA
"10kmE482N211";NA;NA;NA
"10kmE482N216";NA;NA;NA
"10kmE482N222";NA;NA;NA
"10kmE482N223";NA;NA;NA
"10kmE482N224";4820000;2240000;0.999971017501111
"10kmE482N225";NA;NA;NA
"10kmE482N226";4820000;2260000;0.999963546295976
"10kmE482N227";4820000;2270000;0.999966095414689
"10kmE482N228";4820000;2280000;0.99996670652302
"10kmE482N354";4820000;3540000;0.010157528766707
"10kmE482N355";4820000;3550000;0.791125259819059
"10kmE482N356";4820000;3560000;0.999951222998062
"10kmE482N357";4820000;3570000;0.999980030713884
"10kmE482N358";4820000;3580000;0.960220300463702
"10kmE482N359";4820000;3590000;0.417320594170485
"10kmE482N362";4820000;3620000;0.395299092622004
"10kmE482N363";4820000;3630000;0.935916571482793
"10kmE482N364";4820000;3640000;0.589011112698336
"10kmE482N365";4820000;3650000;0.517653649257715
"10kmE482N366";4820000;3660000;0.579753955433217
"10kmE482N367";4820000;3670000;0.591545316172225
"10kmE482N368";4820000;3680000;0.591407101992734
"10kmE482N369";4820000;3690000;0.610050510965322
"10kmE482N370";4820000;3700000;0.573213858741609
"10kmE482N371";4820000;3710000;0.57330221084369
"10kmE482N372";4820000;3720000;0.709485748257473
"10kmE482N373";4820000;3730000;0.648436774001179
"10kmE482N374";4820000;3740000;0.638714146420894
"10kmE482N375";4820000;3750000;0.650625589642073
"10kmE482N376";4820000;3760000;0.887596848817756
"10kmE482N377";4820000;3770000;0.599013648740657
"10kmE482N378";4820000;3780000;0.202414011615016
"10kmE482N387";4820000;3870000;NA
"10kmE482N388";4820000;3880000;NA
"10kmE482N389";4820000;3890000;NA
"10kmE482N391";4820000;3910000;0.253874412632492
"10kmE482N392";4820000;3920000;0.0725533859873389
"10kmE482N393";4820000;3930000;0.10266543091138
"10kmE482N398";NA;NA;NA
"10kmE482N399";4820000;3990000;NA
"10kmE482N400";4820000;4000000;NA
"10kmE482N401";4820000;4010000;NA
"10kmE482N402";4820000;4020000;NA
"10kmE482N403";4820000;4030000;NA
"10kmE482N404";4820000;4040000;NA
"10kmE482N405";4820000;4050000;NA
"10kmE482N406";4820000;4060000;NA
"10kmE482N407";4820000;4070000;NA
"10kmE482N408";4820000;4080000;0.0662239340356827
"10kmE482N409";4820000;4090000;0.130653565283451
"10kmE482N410";4820000;4100000;0.00820044499416763
"10kmE482N411";4820000;4110000;0.0368138927653973
"10kmE482N412";4820000;4120000;0.521102937870397
"10kmE482N413";4820000;4130000;0.979211753285281
"10kmE482N414";4820000;4140000;0.991151717353372
"10kmE482N415";4820000;4150000;NA
"10kmE482N416";4820000;4160000;NA
"10kmE482N417";4820000;4170000;NA
"10kmE482N418";4820000;4180000;NA
"10kmE482N419";4820000;4190000;NA
"10kmE482N420";4820000;4200000;0.903870730917508
"10kmE482N421";4820000;4210000;0.765856472831445
"10kmE482N422";4820000;4220000;0.962867328323343
"10kmE482N423";4820000;4230000;0.999607530152037
"10kmE482N424";4820000;4240000;0.947975547999701
"10kmE482N425";4820000;4250000;0.723880004867981
"10kmE482N426";4820000;4260000;0.563919024196138
"10kmE482N427";4820000;4270000;0.555595877311341
"10kmE482N428";4820000;4280000;0.71566990031171
"10kmE482N429";4820000;4290000;0.898190741671602
"10kmE482N430";4820000;4300000;0.629250086019373
"10kmE482N431";4820000;4310000;0.643331311635068
"10kmE482N432";4820000;4320000;0.501084718877024
"10kmE482N433";4820000;4330000;0.639416409580517
"10kmE482N434";4820000;4340000;0.670430038548343
"10kmE482N435";4820000;4350000;0.646436756807194
"10kmE482N436";4820000;4360000;0.670429746957247
"10kmE482N437";4820000;4370000;0.627464382147627
"10kmE482N438";4820000;4380000;0.639267558524713
"10kmE482N439";4820000;4390000;0.734081195548035
"10kmE482N440";4820000;4400000;0.867063151884962
"10kmE482N441";4820000;4410000;0.936687585284626
"10kmE482N442";4820000;4420000;0.950439099506916
"10kmE482N443";4820000;4430000;0.874121762286555
"10kmE482N444";4820000;4440000;0.751513591060983
"10kmE482N445";4820000;4450000;0.804110492666684
"10kmE482N446";4820000;4460000;0.888135276035479
"10kmE482N447";4820000;4470000;0.919472238625553
"10kmE482N448";4820000;4480000;0.964810429390158
"10kmE482N449";4820000;4490000;0.986453032949037
"10kmE482N450";4820000;4500000;NA
"10kmE482N451";4820000;4510000;NA
"10kmE482N452";4820000;4520000;0.816705385270752
"10kmE482N453";4820000;4530000;0.776060537929923
"10kmE482N454";4820000;4540000;0.398311053310272
"10kmE482N533";NA;NA;NA
"10kmE482N534";NA;NA;NA
"10kmE482N535";NA;NA;NA
"10kmE482N536";NA;NA;NA
"10kmE482N537";NA;NA;NA
"10kmE482N538";NA;NA;NA
"10kmE483N100";NA;NA;NA
"10kmE483N101";NA;NA;NA
"10kmE483N102";NA;NA;NA
"10kmE483N105";NA;NA;NA
"10kmE483N106";4830000;1060000;0.999996249527907
"10kmE483N166";NA;NA;NA
"10kmE483N170";NA;NA;NA
"10kmE483N171";NA;NA;NA
"10kmE483N172";NA;NA;NA
"10kmE483N173";NA;NA;NA
"10kmE483N174";NA;NA;NA
"10kmE483N175";NA;NA;NA
"10kmE483N182";NA;NA;NA
"10kmE483N183";NA;NA;NA
"10kmE483N184";NA;NA;NA
"10kmE483N205";NA;NA;NA
"10kmE483N206";NA;NA;NA
"10kmE483N212";NA;NA;NA
"10kmE483N215";NA;NA;NA
"10kmE483N216";NA;NA;NA
"10kmE483N222";NA;NA;NA
"10kmE483N223";4830000;2230000;0.99995060911427
"10kmE483N224";4830000;2240000;0.999971200901864
"10kmE483N225";4830000;2250000;0.999967198775691
"10kmE483N226";4830000;2260000;0.999964116377581
"10kmE483N227";4830000;2270000;0.99996041075923
"10kmE483N228";NA;NA;NA
"10kmE483N229";NA;NA;NA
"10kmE483N355";4830000;3550000;0.559495767583765
"10kmE483N356";4830000;3560000;0.999950704468399
"10kmE483N357";4830000;3570000;0.99997310629595
"10kmE483N358";4830000;3580000;0.999687280916231
"10kmE483N359";4830000;3590000;0.665668818885362
"10kmE483N362";4830000;3620000;0.0946546584833443
"10kmE483N363";4830000;3630000;0.745072507386516
"10kmE483N364";4830000;3640000;0.845552730475715
"10kmE483N365";4830000;3650000;0.294144399520687
"10kmE483N366";4830000;3660000;0.31515428084888
"10kmE483N367";4830000;3670000;0.397938549499508
"10kmE483N368";4830000;3680000;0.560561192937868
"10kmE483N369";4830000;3690000;0.535596012253615
"10kmE483N370";4830000;3700000;0.687690972499494
"10kmE483N371";4830000;3710000;0.543198114066102
"10kmE483N372";4830000;3720000;0.623815090926881
"10kmE483N373";4830000;3730000;0.780654256126253
"10kmE483N374";4830000;3740000;0.718622766485461
"10kmE483N375";4830000;3750000;0.711588762779592
"10kmE483N376";4830000;3760000;0.900184689724675
"10kmE483N377";4830000;3770000;0.963273307257743
"10kmE483N378";4830000;3780000;0.890044484760924
"10kmE483N379";4830000;3790000;0.469376206094029
"10kmE483N380";4830000;3800000;0.0681089133373679
"10kmE483N389";4830000;3890000;NA
"10kmE483N390";4830000;3900000;NA
"10kmE483N391";4830000;3910000;0.339193910311196
"10kmE483N392";4830000;3920000;0.0012471589870894
"10kmE483N396";NA;NA;NA
"10kmE483N397";NA;NA;NA
"10kmE483N398";NA;NA;NA
"10kmE483N399";NA;NA;NA
"10kmE483N400";4830000;4000000;NA
"10kmE483N401";4830000;4010000;NA
"10kmE483N402";4830000;4020000;NA
"10kmE483N403";4830000;4030000;NA
"10kmE483N404";4830000;4040000;NA
"10kmE483N405";4830000;4050000;NA
"10kmE483N406";4830000;4060000;NA
"10kmE483N407";4830000;4070000;NA
"10kmE483N408";4830000;4080000;NA
"10kmE483N409";4830000;4090000;NA
"10kmE483N410";4830000;4100000;NA
"10kmE483N411";4830000;4110000;NA
"10kmE483N412";4830000;4120000;0.968918101196589
"10kmE483N413";4830000;4130000;0.994500421700238
"10kmE483N414";4830000;4140000;0.999957267283009
"10kmE483N415";4830000;4150000;NA
"10kmE483N416";4830000;4160000;NA
"10kmE483N417";4830000;4170000;NA
"10kmE483N418";4830000;4180000;NA
"10kmE483N419";4830000;4190000;NA
"10kmE483N420";4830000;4200000;0.613460428172365
"10kmE483N421";4830000;4210000;0.562772856368058
"10kmE483N422";4830000;4220000;0.589985094620134
"10kmE483N423";4830000;4230000;0.986476744443474
"10kmE483N424";4830000;4240000;0.992421698939109
"10kmE483N425";4830000;4250000;0.62376330743388
"10kmE483N426";4830000;4260000;0.554942469076764
"10kmE483N427";4830000;4270000;0.587999524843706
"10kmE483N428";4830000;4280000;0.985688506384364
"10kmE483N429";4830000;4290000;0.686454678353736
"10kmE483N430";4830000;4300000;0.644109568270223
"10kmE483N431";4830000;4310000;0.647602538008899
"10kmE483N432";4830000;4320000;0.626536247689141
"10kmE483N433";4830000;4330000;0.630477684533425
"10kmE483N434";4830000;4340000;0.671330180261616
"10kmE483N435";4830000;4350000;0.671330180261616
"10kmE483N436";4830000;4360000;0.72111262284109
"10kmE483N437";4830000;4370000;0.82012977263304
"10kmE483N438";4830000;4380000;0.774983041594869
"10kmE483N439";4830000;4390000;0.984322602259905
"10kmE483N440";4830000;4400000;0.99852703880671
"10kmE483N441";4830000;4410000;0.970108433697732
"10kmE483N442";4830000;4420000;0.840754413329211
"10kmE483N443";4830000;4430000;0.825891800436379
"10kmE483N444";4830000;4440000;0.720894863914435
"10kmE483N445";4830000;4450000;0.695501040980213
"10kmE483N446";4830000;4460000;0.720894863914435
"10kmE483N447";4830000;4470000;0.720894863914435
"10kmE483N448";4830000;4480000;0.756244167256862
"10kmE483N449";4830000;4490000;0.90958492222938
"10kmE483N450";4830000;4500000;NA
"10kmE483N451";4830000;4510000;0.994451992317669
"10kmE483N452";4830000;4520000;0.835643979233788
"10kmE483N453";4830000;4530000;0.768072228956782
"10kmE483N454";4830000;4540000;0.13196848231146
"10kmE483N455";4830000;4550000;0.107446838079699
"10kmE483N456";4830000;4560000;0.00353574677648277
"10kmE483N526";NA;NA;NA
"10kmE483N533";NA;NA;NA
"10kmE483N534";NA;NA;NA
"10kmE483N535";NA;NA;NA
"10kmE483N538";NA;NA;NA
"10kmE484N100";NA;NA;NA
"10kmE484N102";NA;NA;NA
"10kmE484N103";NA;NA;NA
"10kmE484N104";NA;NA;NA
"10kmE484N105";4840000;1050000;0.999997064857484
"10kmE484N106";NA;NA;NA
"10kmE484N166";NA;NA;NA
"10kmE484N173";NA;NA;NA
"10kmE484N175";NA;NA;NA
"10kmE484N176";NA;NA;NA
"10kmE484N178";NA;NA;NA
"10kmE484N179";NA;NA;NA
"10kmE484N180";NA;NA;NA
"10kmE484N181";NA;NA;NA
"10kmE484N182";NA;NA;NA
"10kmE484N183";NA;NA;NA
"10kmE484N205";4840000;2050000;NA
"10kmE484N206";NA;NA;NA
"10kmE484N215";NA;NA;NA
"10kmE484N216";NA;NA;NA
"10kmE484N221";NA;NA;NA
"10kmE484N222";4840000;2220000;0.999958685926766
"10kmE484N223";4840000;2230000;0.999967326598546
"10kmE484N224";4840000;2240000;0.999969329026118
"10kmE484N225";4840000;2250000;0.999972492198424
"10kmE484N226";4840000;2260000;0.999953420567026
"10kmE484N227";4840000;2270000;0.999976530186826
"10kmE484N228";NA;NA;NA
"10kmE484N355";4840000;3550000;0.350503662506746
"10kmE484N356";4840000;3560000;0.999947684119207
"10kmE484N357";4840000;3570000;0.999963008347558
"10kmE484N358";4840000;3580000;0.96969762200498
"10kmE484N359";4840000;3590000;0.746045197594507
"10kmE484N362";4840000;3620000;0.0152812935391783
"10kmE484N363";4840000;3630000;0.261270254090152
"10kmE484N364";4840000;3640000;0.559601135046513
"10kmE484N365";4840000;3650000;0.171359268526189
"10kmE484N366";4840000;3660000;0.313229090535835
"10kmE484N367";4840000;3670000;0.382474996216732
"10kmE484N368";4840000;3680000;0.563384794555661
"10kmE484N369";4840000;3690000;0.355139857682127
"10kmE484N370";4840000;3700000;0.415209763459009
"10kmE484N371";4840000;3710000;0.488670541121745
"10kmE484N372";4840000;3720000;0.816272237438215
"10kmE484N373";4840000;3730000;0.835814182893206
"10kmE484N374";4840000;3740000;0.770840805026025
"10kmE484N375";4840000;3750000;0.593077968344415
"10kmE484N376";4840000;3760000;0.564818559189317
"10kmE484N377";4840000;3770000;0.853186968059489
"10kmE484N378";4840000;3780000;0.983297252327897
"10kmE484N379";4840000;3790000;0.997700335658703
"10kmE484N380";4840000;3800000;0.820656179361387
"10kmE484N381";4840000;3810000;0.233405970048463
"10kmE484N389";4840000;3890000;NA
"10kmE484N390";4840000;3900000;NA
"10kmE484N391";4840000;3910000;0.314316046924357
"10kmE484N393";4840000;3930000;NA
"10kmE484N394";4840000;3940000;0.0457223588739038
